blocker_id,blocker_type,date,year,symbol,company,instrument_id,isin,expected_value,observed_value,source_tier,source_url,source_sha256,severity,root_cause,resolution_status,resolution_source,notes
MISSING_MEMBERSHIP_HISTORY:2012-04-27:3620,MISSING_MEMBERSHIP_HISTORY,2012-04-27,2012,GTL,GTL Ltd.,NSE-ISIN:INE043A01012,INE043A01012,,,A1,https://www.niftyindices.com/Press_Release/ind_prs14032012.pdf,e888c16134d0abfdfed880f8453dcee1556ee2816e02cc7137218f4781bf3e6f,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2012-04-27:3621,MISSING_MEMBERSHIP_HISTORY,2012-04-27,2012,REIAGROLTD,REI Agro Ltd.,NSE-ISIN:INE385B01031,INE385B01031,,,A1,https://www.niftyindices.com/Press_Release/ind_prs14032012.pdf,e888c16134d0abfdfed880f8453dcee1556ee2816e02cc7137218f4781bf3e6f,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
REPLAY_MEMBERSHIP_CONFLICT:2012-04-27:3622,REPLAY_MEMBERSHIP_CONFLICT,2012-04-27,2012,REDINGTON,Redington (India) Ltd.,NSE-ISIN:INE891D01026,INE891D01026,,,A1,https://www.niftyindices.com/Press_Release/ind_prs14032012.pdf,e888c16134d0abfdfed880f8453dcee1556ee2816e02cc7137218f4781bf3e6f,CRITICAL,Prior entry evidence exists; trace intervening removals and identities rather than assuming missing initial membership.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=d06d056dd26ac1ee97a5f6afa7eee15195cd3ff345a3cdadd384f2fe17943bbe
MISSING_MEMBERSHIP_HISTORY:2012-04-27:3623,MISSING_MEMBERSHIP_HISTORY,2012-04-27,2012,GUJNRECOKE,Gujarat NRE Coke Ltd.,NSE-ISIN:INE110D01013,INE110D01013,,,A1,https://www.niftyindices.com/Press_Release/ind_prs14032012.pdf,e888c16134d0abfdfed880f8453dcee1556ee2816e02cc7137218f4781bf3e6f,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2012-04-27:3624,MISSING_MEMBERSHIP_HISTORY,2012-04-27,2012,CMC,CMC Ltd.,NSE-ISIN:INE314A01017,INE314A01017,,,A1,https://www.niftyindices.com/Press_Release/ind_prs14032012.pdf,e888c16134d0abfdfed880f8453dcee1556ee2816e02cc7137218f4781bf3e6f,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2012-04-27:3625,MISSING_MEMBERSHIP_HISTORY,2012-04-27,2012,ORCHIDCHEM,Orchid Chemicals & Pharmaceuticals Ltd.,NSE-ISIN:INE191A01019,INE191A01019,,,A1,https://www.niftyindices.com/Press_Release/ind_prs14032012.pdf,e888c16134d0abfdfed880f8453dcee1556ee2816e02cc7137218f4781bf3e6f,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2012-05-21:3626,MISSING_MEMBERSHIP_HISTORY,2012-05-21,2012,PATNI,Patni Computer System s Ltd.,NSE-ISIN:INE660F01012,INE660F01012,,,A1,https://www.niftyindices.com/Press_Release/ind_prs16052012.pdf,69178edc257ad769eeed77598740cc26ac173f8a5b822c2170fcd881e1cb647c,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2012-09-28:3627,MISSING_MEMBERSHIP_HISTORY,2012-09-28,2012,BEML,BEML Ltd.,NSE-ISIN:INE258A01016,INE258A01016,,,A1,https://www.niftyindices.com/Press_Release/ind_prs16082012.pdf,ae8b1817c0d6683eeb6d5196a1d537942697c45e3d1a20344c5474824b3a52df,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2012-09-28:3628,MISSING_MEMBERSHIP_HISTORY,2012-09-28,2012,JSWISPAT,JSW ISPAT Steel Ltd.,NSE-ISIN:INE136A01022,INE136A01022,,,A1,https://www.niftyindices.com/Press_Release/ind_prs16082012.pdf,ae8b1817c0d6683eeb6d5196a1d537942697c45e3d1a20344c5474824b3a52df,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2012-09-28:3629,MISSING_MEMBERSHIP_HISTORY,2012-09-28,2012,STER,Sterlite Industries (India) Ltd.,NSE-ISIN:INE268A01049,INE268A01049,,,A1,https://www.niftyindices.com/Press_Release/ind_prs16082012.pdf,ae8b1817c0d6683eeb6d5196a1d537942697c45e3d1a20344c5474824b3a52df,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2012-09-28:3630,MISSING_MEMBERSHIP_HISTORY,2012-09-28,2012,ESSAROIL,Essar Oil Ltd.,NSE-ISIN:INE011A01019,INE011A01019,,,A1,https://www.niftyindices.com/Press_Release/ind_prs16082012.pdf,ae8b1817c0d6683eeb6d5196a1d537942697c45e3d1a20344c5474824b3a52df,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2012-09-28:3631,MISSING_MEMBERSHIP_HISTORY,2012-09-28,2012,EMAMILTD,Emami Ltd.,NSE-ISIN:INE548C01032,INE548C01032,,,A1,https://www.niftyindices.com/Press_Release/ind_prs16082012.pdf,ae8b1817c0d6683eeb6d5196a1d537942697c45e3d1a20344c5474824b3a52df,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2012-09-28:3632,MISSING_MEMBERSHIP_HISTORY,2012-09-28,2012,FORTIS,Fortis Healthcare Ltd.,NSE-ISIN:INE061F01013,INE061F01013,,,A1,https://www.niftyindices.com/Press_Release/ind_prs16082012.pdf,ae8b1817c0d6683eeb6d5196a1d537942697c45e3d1a20344c5474824b3a52df,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2012-09-28:3633,MISSING_MEMBERSHIP_HISTORY,2012-09-28,2012,RAJESHEXPO,Rajesh Exports Ltd.,NSE-ISIN:INE343B01030,INE343B01030,,,A1,https://www.niftyindices.com/Press_Release/ind_prs16082012.pdf,ae8b1817c0d6683eeb6d5196a1d537942697c45e3d1a20344c5474824b3a52df,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2012-09-28:3634,MISSING_MEMBERSHIP_HISTORY,2012-09-28,2012,HINDOILEXP,Hindustan Oil Exploration Co. Ltd.,NSE-ISIN:INE345A01011,INE345A01011,,,A1,https://www.niftyindices.com/Press_Release/ind_prs16082012.pdf,ae8b1817c0d6683eeb6d5196a1d537942697c45e3d1a20344c5474824b3a52df,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2012-09-28:3635,MISSING_MEMBERSHIP_HISTORY,2012-09-28,2012,EDUCOMP,Educomp Solutions Ltd.,NSE-ISIN:INE216H01027,INE216H01027,,,A1,https://www.niftyindices.com/Press_Release/ind_prs16082012.pdf,ae8b1817c0d6683eeb6d5196a1d537942697c45e3d1a20344c5474824b3a52df,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2012-09-28:3636,MISSING_MEMBERSHIP_HISTORY,2012-09-28,2012,NCC,NCC Ltd.,NSE-ISIN:INE868B01028,INE868B01028,,,A1,https://www.niftyindices.com/Press_Release/ind_prs16082012.pdf,ae8b1817c0d6683eeb6d5196a1d537942697c45e3d1a20344c5474824b3a52df,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2012-09-28:3637,MISSING_MEMBERSHIP_HISTORY,2012-09-28,2012,HCC,Hindustan Construction Co. Ltd.,NSE-ISIN:INE549A01026,INE549A01026,,,A1,https://www.niftyindices.com/Press_Release/ind_prs16082012.pdf,ae8b1817c0d6683eeb6d5196a1d537942697c45e3d1a20344c5474824b3a52df,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2012-09-28:3638,MISSING_MEMBERSHIP_HISTORY,2012-09-28,2012,STERLINBIO,Sterling Biotech Ltd.,NSE-ISIN:INE324C01038,INE324C01038,,,A1,https://www.niftyindices.com/Press_Release/ind_prs16082012.pdf,ae8b1817c0d6683eeb6d5196a1d537942697c45e3d1a20344c5474824b3a52df,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2013-03-19:3639,MISSING_MEMBERSHIP_HISTORY,2013-03-19,2013,INDIABULLS,Indiabulls Financial Services Limited,NSE-ISIN:INE894F01025,INE894F01025,,,A1,https://www.niftyindices.com/Press_Release/ind_prs15032013.pdf,6544c7525d47f5c0fb0d724f5725cc77784cd5d95ac31c482d5d33748407c673,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2013-04-01:3640,MISSING_MEMBERSHIP_HISTORY,2013-04-01,2013,WIPRO,Wipro Ltd.,NSE-ISIN:INE075A01022,INE075A01022,,,A1,https://www.niftyindices.com/Press_Release/ind_prs13022013.pdf,747ada17f17537dd854ff497062e263dd32b84598eb74e36795e230c95afff69,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2013-04-01:3641,MISSING_MEMBERSHIP_HISTORY,2013-04-01,2013,ENGINERSIN,Engineers India Ltd.,NSE-ISIN:INE510A01028,INE510A01028,,,A1,https://www.niftyindices.com/Press_Release/ind_prs13022013.pdf,747ada17f17537dd854ff497062e263dd32b84598eb74e36795e230c95afff69,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2013-04-01:3642,MISSING_MEMBERSHIP_HISTORY,2013-04-01,2013,GESHIP,The Great Eastern Shipping Co. Ltd.,NSE-ISIN:INE017A01032,INE017A01032,,,A1,https://www.niftyindices.com/Press_Release/ind_prs13022013.pdf,747ada17f17537dd854ff497062e263dd32b84598eb74e36795e230c95afff69,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2013-04-01:3643,MISSING_MEMBERSHIP_HISTORY,2013-04-01,2013,THERMAX,Thermax Ltd.,NSE-ISIN:INE152A01029,INE152A01029,,,A1,https://www.niftyindices.com/Press_Release/ind_prs13022013.pdf,747ada17f17537dd854ff497062e263dd32b84598eb74e36795e230c95afff69,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2013-04-01:3644,MISSING_MEMBERSHIP_HISTORY,2013-04-01,2013,CONCOR,Container Corporation of India Ltd.,NSE-ISIN:INE111A01017,INE111A01017,,,A1,https://www.niftyindices.com/Press_Release/ind_prs13022013.pdf,747ada17f17537dd854ff497062e263dd32b84598eb74e36795e230c95afff69,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2013-04-01:3645,MISSING_MEMBERSHIP_HISTORY,2013-04-01,2013,COROMANDEL,Coromandel International Ltd.,NSE-ISIN:INE169A01031,INE169A01031,,,A1,https://www.niftyindices.com/Press_Release/ind_prs13022013.pdf,747ada17f17537dd854ff497062e263dd32b84598eb74e36795e230c95afff69,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2013-04-01:3646,MISSING_MEMBERSHIP_HISTORY,2013-04-01,2013,DISHTV,Dish TV India Ltd.,NSE-ISIN:INE836F01026,INE836F01026,,,A1,https://www.niftyindices.com/Press_Release/ind_prs13022013.pdf,747ada17f17537dd854ff497062e263dd32b84598eb74e36795e230c95afff69,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2013-04-01:3647,MISSING_MEMBERSHIP_HISTORY,2013-04-01,2013,RUCHISOYA,Ruchi Soya Industries Ltd.,NSE-ISIN:INE619A01027,INE619A01027,,,A1,https://www.niftyindices.com/Press_Release/ind_prs13022013.pdf,747ada17f17537dd854ff497062e263dd32b84598eb74e36795e230c95afff69,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2013-04-01:3648,MISSING_MEMBERSHIP_HISTORY,2013-04-01,2013,SCI,Shipping Corporation of India Ltd.,NSE-ISIN:INE109A01011,INE109A01011,,,A1,https://www.niftyindices.com/Press_Release/ind_prs13022013.pdf,747ada17f17537dd854ff497062e263dd32b84598eb74e36795e230c95afff69,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2013-04-17:3649,MISSING_MEMBERSHIP_HISTORY,2013-04-17,2013,FRL,Future Retail Ltd.,NSE-ISIN:INE623B01027,INE623B01027,,,A1,https://www.niftyindices.com/Press_Release/ind_prs11042013.pdf,caa6529a09bb38d14a1b58fb34656bcac6114f79e75615720f2c30c16ef8c56e,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2013-09-27:3650,MISSING_MEMBERSHIP_HISTORY,2013-09-27,2013,COREEDUTEC,CORE Education & Technologies Ltd.,NSE-ISIN:INE247G01024,INE247G01024,,,A1,https://www.niftyindices.com/Press_Release/ind_prs27082013.pdf,114f8ab466ed5ce3fc8ebf858c1c19808deaa6470be299f4ec1ee55288155571,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2013-09-27:3651,MISSING_MEMBERSHIP_HISTORY,2013-09-27,2013,AMTEKAUTO,Amtek Auto Ltd.,NSE-ISIN:INE130C01021,INE130C01021,,,A1,https://www.niftyindices.com/Press_Release/ind_prs27082013.pdf,114f8ab466ed5ce3fc8ebf858c1c19808deaa6470be299f4ec1ee55288155571,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2013-09-27:3652,MISSING_MEMBERSHIP_HISTORY,2013-09-27,2013,DHFL,Dewan Housing Finance Corporation Ltd.,NSE-ISIN:INE202B01012,INE202B01012,,,A1,https://www.niftyindices.com/Press_Release/ind_prs27082013.pdf,114f8ab466ed5ce3fc8ebf858c1c19808deaa6470be299f4ec1ee55288155571,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
MISSING_MEMBERSHIP_HISTORY:2013-09-27:3653,MISSING_MEMBERSHIP_HISTORY,2013-09-27,2013,LITL,Lanco Infratech Ltd.,NSE-ISIN:INE785C01048,INE785C01048,,,A1,https://www.niftyindices.com/Press_Release/ind_prs27082013.pdf,114f8ab466ed5ce3fc8ebf858c1c19808deaa6470be299f4ec1ee55288155571,CRITICAL,No earlier canonical ADD/INITIAL_MEMBER for this symbol and index; initial membership versus a missing ADD is not established.,UNRESOLVED,,conflict_type=REMOVAL_OF_ABSENT_MEMBER; required_action=MANUAL_REVIEW; prior_entry_event_hashes=
